"Texto","Sarcasmo"
"Los funcionarios de Estremera ya han decidido a quién votará Junqueras en las elecciones","1"
"Tres platos de pasta que se preparan en una sola olla","0"
"La quema de un Corán en Estocolmo provoca protestas en el mundo musulmán","0"
"Una trilogía argentino-catalana sacude el Grec","0"
"Miles de españoles cambian de domicilio y de ciudad tras dejar a sus hijos en el colegio","1"
"Un sapo de plástico que mueve aguas estancadas: la apuesta peruana para combatir el dengue","0"
"El Gobierno incluirá la casilla de la Iglesia en la lista de regalos para Reyes","1"
"Trump logra que Kim Kardashian renuncie a su programa de armamento nuclear","1"
"Ucrania planea un contragolpe que convierta Bajmut en un laberinto para las tropas rusas","0"
"El Málaga se prepara en Marbella para el asalto final por el ascenso","0"
"Skaters, la calle es de ellas","0"
"El Bosque: The village in the Sierra de Grazalema that nature lovers flock to","0"
"Jorge Coll: «El eccehomo de Caravaggio superaría de largo los 100 millones en el mercado internacional»","0"
"El tiempo en la primera semana de junio: nueva subida de las temperaturas y caída de hasta 10° y lluvias a partir del sábado","0"
"La colombiana Piedad Bonnett gana el Reina Sofía de Poesía Iberoamericana","0"
"Madres Narradoras: de la unión en pos de la lectura en Mijas a dar nombre a una calle","0"
"Familiares de las víctimas del incendio de las discotecas de Murcia piden que se investigue a los responsables por homicidio doloso","0"
"Confunde Idealista con Tinder y se hace novio de un apartamento de 60 metros cuadrados, todo exterior","1"
"Una madre instala una alarma silenciosa en la toalla de invitados del baño","1"
"La química entre los actores hace que la serie sea aún mejor.","0"
"Movistar habilita un teléfono para recibir elogios y felicitaciones de los clientes","1"
"Los hermanos Burrito coinciden con los escoceses Wolfstone","0"
"Bellingham y nada más en el Serbia-Inglaterra","0"
"Muere el seleccionador de Regino Hernández tras un infarto cerebral","0"
"Los Reyes y sus hijas felicitan la Navidad en una foto familiar en los jardines de Zarzuela","1"
"Sacrifico lo mismo que tú.","0"
"Nace la primera modelo concebida con Photoshop","1"
"Parroquianos contra turistas: por qué los bares de barrio han esquivado la gentrificación","0"
"Nicolás Maduro visita China para tratar de paliar la crisis económica de Venezuela","0"
"Scottex saca un papel higiénico con mensajes de ánimo para los estreñidos","1"
"Hallan un exoplaneta con posibilidades de albergar dinero de los Pujol","1"
"These are the beaches in Marbella affected by a new bylaw","0"
"El juez apunta a que Podemos desvió 400.000 euros a Neurona por trabajos ficticios","0"
"La Comisión Europea da el visto bueno al pago de casi 10.000 millones del fondo de recuperación para España","0"
"Florida evalúa los daños dejados por ‘Idalia’","0"
"Three investigated in Spain after dog dies from heat stroke in a locked car while owners ate in restaurant","0"
"La momia de Franco entregará personalmente los Presupuestos Generales para que los apruebe el Senado","1"
"La fábrica de Anís del Mono incorpora al primer humano","1"
"Cinco viviendas para comprar en París (si eres un jugador de fútbol multimillonario que acaba de mudarse ahí)","1"
"Clausuran en la Axarquía dos vertederos ilegales de residuos procedentes de la construcción y demolición","0"
"Buen viaje, éxito y medallas: Banco Azteca ratifica su compromiso con el deporte mexicano rumbo a París 2024","0"
"Guerra entre Israel y Gaza: resumen del 24/05/2024","0"
"Tena Lady se declara en pérdidas","1"
"'Oh, Calcuta'","0"
"El perfil de Eric en YouTube","0"
"‘Riso al salto’, una receta italiana para aprovechar las sobras de risotto","0"
"“Se vienen cositas”, dice un retortijón","1"
"Nuevas licencias en transmisión de datos","0"
"Microsoft multiplica por 200 la potencia del ordenador personal con Copilot + para dotarlo de IA","0"
"Siempre es un buen momento cuando nos juntamos con mis amigos del colegio.","0"
"¿Qué figuras históricas, artistas, intelectuales, celebridades sociales nacieron un 08 de mayo?","0"
"Bien, voy a voy a volver arriba.","0"
"Los dentistas, tras décadas recomendando Colgate, hartos de que Colgate nunca les haya recomendado a ellos","1"
"Londres decidirá sobre la situación de Pinochet cuando se agoten los recursos","0"
"Lionel Messi contra Cristiano Ronaldo: el Inter de Miami jugará el 1 de febrero con el Al Nassr","0"
"Astrónomos se gastan 1.300 millones de euros para enviar un trozo de hierro a un trozo de roca","1"
"El liderazgo de Araujo en el Barcelona","0"
"Feijóo aclara que por «gente de bien» se refiere a sus primos del pueblo","1"
"Garnier se ve obligada a sacar una botella de champú de 10 litros para que quepa en la etiqueta el texto tan bonito que han escrito","1"
"El Liverpool es un vendaval que manda en la Premier","0"
"Jane Birkin, la ‘pin-up’ sin curvas que conquistó el cine de autor","0"
"El amor verdadero no es posesivo, es libre y respeta la individualidad del otro.","0"
"Fuerza una discusión con su pareja para dormir en el sofá porque es más cómodo que su cama","1"
"Neumólogos impulsan la formación en EPID en el 57º congreso de SEPAR","0"
"Sanidad destinará este año 10 millones a regalar condones a chicos de 16 a 22 años","0"
"Fuerzas internacionales liberan seis móviles retenidos por Movistar","1"
" ¿Qué demonios ocurre?","0"
"Decide redecorar su casa porque ningún okupa se ha intentado meter en ella","1"
"¿Por qué el 4 de mayo es el día de Star Wars?","0"
"El jurado, incapaz de culpar a Bill Cosby, reconoce haber sido drogado por el acusado","1"
"Parques de Nueva Delhi","0"
"Activision presenta el nou «Call Of Duty First Of October»","1"
"Un colchón con memoria es capaz de recordar todos los errores que ha cometido su dueño en la cama","1"
"Tratar el Alzheimer y la espasticidad a través de la piel","0"
"Los ofendidos por los ofendidos superan por primera vez a los ofendidos","1"
"Somos actores de reparto en la empresa y en la vida","0"
"Tortillas españolas hechas por guiris: del giro curioso al crimen culinario","0"
"Cansancio de la democracia","0"
" Gracias, pero aquí estamos muy bien.","0"
"Sorprende a tu novio en la cama enseñándole el pene","1"
"Ah, claro, otra vez soy el chofer oficial de la noche.","1"
"El núcleo de la Tierra gira en dirección contraria desde 2010","0"
"La «camionofobia» se extiende en Europa tras el atentado en Berlín","1"
"Caleta de Vélez","0"
"España protestará por el encarcelamiento del rapero Valtonyc en cuanto logre rimar «Borbón» e «hijo de puta»","1"
"Comienza la preparación olímpica para las Guerreras Sole y Marta López","0"
"España será el «Silicon Valley» europeo para el desarrollo de software de Renault","0"
"Los institutos culturales europeos, premio Príncipe de Asturias de Comunicación y Humanidades","0"
"Astrofísicos alertan de que la expansión del Universo está dejando atrás Murcia","1"
"La abrumadora victoria de Ayuso no permite a los votantes de izquierda saborear el hundimiento de Ciudadanos","1"
"Albert Rivera ya ha empezado a pactar con los premiados en el sorteo de la Lotería","1"
"Describe como “ataque de ansiedad” cualquier estado que no sea dormir","1"
"Isabel Muñoz retrata el alba de la civilización","0"
"La sonda Ryanair aterriza con éxito en Girona","1"
"Vivir (y bien) del trabajo de fin de grado: cómo facturar 8 millones de euros vendiendo burritos","0"
"Ayuso anuncia la construcción de un hospital de socialistas para que se recuperen tras su batacazo","1"
"México más allá de los mariachis y los tacos: 10 lugares para conocer su cultura y patrimonio","0"
"El presidente de RBA informa a los votantes de Vox de que estará fuera de la oficina del diez al veinte de julio por vacaciones","1"
"El Temblor del Agua","0"
"La amnistía puede afectar a 82 causas con 486 acusados, según cifras definitivas de la Fiscalía","0"
"¿Alguna otra pregunta de un admirador?","0"
"Siete preguntas que debes hacer cuando te entrevisten para un trabajo (y algunas otras que debes evitar) si varios mapaches te siguen a todas partes porque hueles a basura y vives en una furgoneta al lado del río","1"
"Justin Bieber anuncia que no volverá a España mientras esté Dani Mateo","1"
"Nada como ver cómo el portero regala un gol al rival.","1"
"El Consejo Internacional de Museos urge en CM Málaga a afrontar la sostenibilidad y poner freno al sobreturismo","0"
"La frase “se parece claramente al padre” es pronunciada en tono reprobatorio","1"
"¿Bueno, por qué lo harían? Seguro fue caro.","0"
"Estados Unidos despide en Washington a sus penúltimos osos chinos: ¿se agota la diplomacia de los pandas?","0"
"Cinco trucos para vender tu vivienda antes de que el meteorito que se dirige hacia ella la destroce","1"
"Ofiuco, el ‘signo’ del zodiaco que descoloca a los astrólogos","0"
"El placer de viajar de nuevo en motocicleta","0"
"No, no como mamá. Lidia vende casas de lujo en Beverly Hills. Y mamá vende casas de lujo, sobre todo en la playa.","0"
" Esta cosa es muy complicada.","0"
"‘Manhunt’ convierte el asesinato de Abraham Lincoln en un ‘true crime’ histórico","0"
"Retiran «La Maja Desnuda» porque ya no pone cachondo","1"
"Dani Rovira protagonizará el mensaje de Navidad del Rey","1"
"China - Vergonzoso fallo de Guto","0"
"Este aliado feminista ha traducido «Mi Lucha» de Adolf Hitler al lenguaje inclusivo y nos encanta","1"
"Ya te digo. Es el mejor que he tenido.","0"
"Dos perros guía compiten para ver quién tiene el ciego más mono","1"
"La nueva novia de DiCaprio cumple 25 años y alcanza la madurez suficiente para saber que no debería seguir saliendo con alguien como él","1"
"Orantes venció a Solomon en la final","0"
"Las bebidas de verano favoritas de nuestros lectores: del ‘blanco y negro’ al ‘papelón’ venezolano","0"
"¿Cómo evitar recibir propaganda electoral?","1"
"Técnicos en radiología","0"
"El espacio municipal CentroCentro acoge la primera exposición dedicada a Claude Monet","0"
"José Manuel Soria ingresa en una cárcel panameña para burlar la ley española","1"
"El teu cunyat presenta una vacuna contra el coronavirus amb un 100% d’efectivitat","1"
"Guardiola reitera su ""firme apoyo"" al regadío de Tierra de Barros","0"
"Heridos 54 guardias civiles en un violento enfrentamiento con papeletas para el referéndum","1"
" Esa fiesta nos la vamos a perder. Increíble, nunca habría imaginado que pasaría.","1"
"Retina SQL: Surviving the Quantum Leap","0"
"¡Qué sorpresa! Alguien olvidó que teníamos una quedada hoy.","1"
"Me encanta ver cómo los jugadores se esfuerzan al máximo por ganar cada partido.","0"
"El polo docente y de emprendimiento de Juan Roig crecerá hasta ocupar un frente de la dársena de Valencia","0"
"Cada cuánto hay que cambiar las sábanas y cómo eliminar las bacterias","0"
"Ser famoso puede proporcionar una red de contactos profesionales que ayuden a alcanzar nuevas metas.","0"
"Dimite el gerente de la Orquesta Filarmónica de Málaga tras las irregularidades de las contrataciones de músicos","0"
"""Es necesario implantar una concepción moderna de la medicina preventiva""","0"
"Los gatos que no hayan protagonizado vídeos graciosos en los últimos seis meses serán sacrificados","1"
"Coffee Break con Diego Fernández Elices","0"
"Los profesores de la Universidad de Málaga darán más horas de clase para ahorrar en nuevas contrataciones","0"
"Israel amenaza con cerrar el Consulado español en Jerusalén si mantiene las relaciones con los palestinos","0"
"Graduados en desarrollo sostenible","0"
"Lluis Homar y Ana Belén vuelven al Festival de Mérida como 'Antonio y Cleopatra'","0"
"El PCA organiza su fiesta anual como escaparate de la confluencia con Podemos y un homenaje a Karl Marx","0"
"Un libro de dietas se ve obligado a recordar cada cinco páginas que el papel no es comestible","1"
"Ponte Salvaje and the 'smash burger' aim to conquer Malaga","0"
"Diversas quejas arbitrales hacen que millones de españoles se enteren de que ha vuelto La Liga","1"
"El virus nos da una clase de ciencias","0"
"Un estudio confirma que los que preguntan «¿Qué llevas puesto?» no quieren hablar de moda","1"
"Las peticiones de Málaga que no recoge el decreto de la Junta para regular los pisos turísticos","0"
"Las efemérides más destacadas del 14 de junio","0"
"La plaza de la Constitución, punto de encuentro para un debate callejero en Fuengirola","0"
"Los auriculares: Un invento que revolucionará la manera en la que escuchamos música","1"
"Pocos goles y muchos chinos en una jornada de pantagruélicos desmanes","1"
"Pogacar impone en el Giro de Italia la épica de la dulzura","0"
"Si claro, un viaje super divertido","1"
"Esquites","0"
"Fórmula Comidista de julio: ‘batch cooking’ flexible para cocinar una tarde y comer toda la semana","0"
