text,label
"pesar de que los orígenes de L'Amuravela no están claros, se acepta la teoría de que comenzó siendo un discurso de udo.",1
El primer paso es definir los objetivos generales de la formación del periodista digital para poner en contexto qué finalidad debe tener el aprendizaje del uso del software.,1
"Era la forma de vivir, las costumbres, la religiosidad.",0
En estos estudios se abarca tanto el área clínica como la musical y la musicoterapéutica.,0
"El tono de sus letras, siempre apasionado y romántico, crea una intensa comunicación entre el intérprete y el oyente.",1
"Para Schulte, si alguien dice ""últimamente no hago gran cosa"", tendemos a pensar que es un fracasado porque vivimos en una sociedad en la que muchas personas se definen a sí mismas por su trabajo, por lo que hacen y sobre todo por lo que hacen más que los demás.",1
"Para ellos, son prioridades el trabajo individual, el enfoque de competitividad de tareas y resultados, la producción documentable, y el uso del tiempo de trabajo en las actividades que acreditan la satisfacción de requisitos.",1
"Su libro demuestra que la arquitectura moderna solo puede entenderse cuando se lee conjuntamente con la fotografía, el cine, la publicidad, la moda y otras formas de exposición visual.",1
"Asi pude leer el primer libro que encontré en un arcón polvoriento del depósito de la casa, estaba descosido e incompleto pero me absorbió de una manera muy intensa.",1
"Por fin, cuando llegué al Montessori la maestra no me enseño los nombres sino los sonidos de las consonantes.",1
Una organización sin ánimo de lucro lleva seis años intentando mejorar la educación en países subdesarrollados.,1
Sus lectores esperábamos su regreso para encabezar un partido revolucionario de izquierda.,1
"En resumen, si vive entre el asfalto y el ladrillo, muévase, coma mejor y use el transporte público para contrarrestar los daños.",1
"Tal vez el mundo sepa muy poco de Argentina, pero los argentinos, a su vez, todavía están indecisos sobre cuál es su lugar en el mundo.",1
"Eso habría supuesto una gran limitación para su futuro desarrollo social y profesional"", según palabras de Horacio González, coordinador de los cursos.",1
Y por eso están condenados al fracaso los que siguen defendiendo y practicando la violencia.,0
"Los ejecutivos, provistos de los más actuales y modernos dispositivos como laptops y teléfonos inteligentes que atienden llamadas en medio de las reuniones y contestan mensajes a bordo de un taxi o en la sala de espera del dentista, son el paradigma de la eficiencia corporativa.",1
"Cada cultura tiene sus manifestaciones teatrales especiales: en Japón los principales teatros son el Noh y el Kabuki, que apenas han cambiado a través de los tiempos y en los que los actores siguen haciendo los mismos movimientos que hacian hace siglos.",1
"El sector de los comercios ha experimentado un cambio muy fuerte en los últimos años, en especial por la aparición de los centros comerciales.",1
"También en Japón, en el siglo XVII, hubo un florecimiento del tatuaje decorativo tras haber estado prohibido durante más de dos siglos.",1
"Montero agrega que los que dirigen el mercado no están gestionándolo adecuadamente, en cuanto a la protec-15ción de los derechos de autor y demás cuestiones legales y a que se está tardando mucho en crear servicios útiles para evitar que se fomente la piratería; y asegura que no estamos preparados como sociedad para enfrentarnos a los inmensos cambios que puede traer la era del libro digital.",1
También me gusta tratar con la gente y vender.,0
La racha ha durado 101 partidos li-gueros.,0
Costaba trabajo imaginarlo como alguien frágil.,0
Twitter puede crear complicados problemas legales en el caso de que más países decidan seguir el ejemplo del Reino Unido.,1
"Duran te el estudio, se observó cómo afectaba el ambiente de los primeros años de vida a la producción de la proteína C-reactiva, cuya tasa en sangre aumenta cuando se da un proceso inflamatorio.",1
"Superado hace año y medio el vértigo de la independencia de Escocia tras ganar el remain en el Unido Reino, el fantasma de una Escocia independiente del reino resurge con fuerza.",1
Somos una pareja que nos casamos en el mes de diciembre.,1
Sentíamos el miedo de los indios cuando escucharon por vez primera el relinchar de los caballos y el estampido del arcabuz.,1
"""Pronto me di cuenta de que el silencio del maestro era el peor castigo ima-ginable.",1
"El idioma no importa, porque los dos hablamos inglés.",0
Un gol del de Funchal era sinónimo de puntos hasta ahora para los blancos.,1
"Al contrario, hago muchísimas cosas que no podria hacer si tuviera que trabajar.",0
Fue un clásico en esta ocasión con muchos goles y múltiples situaciones.,1
"Ambas cosas, igual que Google o Wikipedia, aparecen porque la red es libre y porque no tuvieron la persecución que aquí se practica contra lo que algunos se empeñan en llamar piratas.",0
"El informe del Instituto de la Mujer refleja que el género tiene «una influencia determi-nante» en la percepción del estado de salud, que es peor en la mujer que en el hombre.",1
Tàpies está sobrevalo-rado.,0
La gran revolución pendiente del siglo XXI es la masculina.,1
"Conocerse a sí mismo es un elemento fundamental para decidir sobre su futura actividad laboral o los estudios que cursara, pero a su vez los rasgos que definen su persona actual son susceptibles de cambio.",1
"Esa misma tarde le respondi el mail a la editora: Hola Laura, el cuento que querés aparece en mi último libro, que se distribuye bajo una licencia Creative Commons Reconocimiento 3.0 Unported, que es la más generosa.",1
"Hacia 1928, Argentina era superior a Francia en número de automóviles.",1
Su telescopio y sus sensores miden la luz procedente de unas 150000 estrellas.,1
"es la manera de quedar y. en cierta manera, el valor de las citas.",1
Kross fulmino las esperanzas de su rival con dos goles en dos minutos y el estadio Mineirão se convirtió en un cementerio.,1
La profesionalidad en la coordinación de un equipo de trabajo no se aprende en un máster.,1
"Ahora ese discurso se vuelve en nuestra con-tra, porque ahora son nuestros hijos, hermanos, amigos los que se van.",0
"Como muchas mujeres, Roberta había sacrificado su carrera porque no era compatible con la de su marido y ahora se encuentra sola y en una precaria situación.",0
"Pero además el hombre del Paleolítico nos ha legado otras manifestaciones de su arte en forma de objetos rituales decorados, adornos persona-les, pequeñas esculturas de animales o deliciosas estatuillas femeninas como la conocida Venus de Willendorf o la de Laussel, con los atributos sexuales y las formas femeninas muy resaltadas como símbolos de fecundidad, pero con el rostro apenas esbozado.",1
Está claro que buena parte de la satisfacción que logramos proviene de nuestros logros.,1
Ha triunfado la estrategia del egoísmo.,1
"Sí, eran viejos conocidos.",0
Y así son las vidas de los protagonistas de este documental.,1
"Desgraciadamente, contamos con medios muy limitados"" afirma Edurne Gorostiza, la subdirectora de la organización.",0
¡No quiero hacerme mayor!,0
"Padecen el síndrome de ansiedad del e-mail, un mal que se agrava por el uso masivo de dispositivos móviles.",1
"El barco se encontró con una tormenta cerca de las costas de Finisterre y a las 15:15 del miércoles 13 de noviembre saltaron las alarmas: el capitán lanzó un SOS cuando, tras escuchar un golpe, el barco comenzó a inclinarse rápidamente.",1
La adolescencia no llega a la misma edad a los niños y a las ninas.,1
Dos veranos más tarde volví a las montañas.,0
"""Ahora está más unido a nosotros que antes y estamos muy contentos Si hubiera conocido antes esta escuela, seguro que lo habría matriculado aquí ya a los tres años''.",0
Te colocas de pie y das un gran paso hacia atrás con la pierna derecha.,1
"Decidi conservar aquella hoja y todas las que vinieron después, en posteriores ""ataques de psicografía"" ""Busca en la cocina"" y ""busca en los laboratorios"" escribí en los días siguientes.",1
Recuerdo que en una ocasión estaba debatiendo con mi jefe un pro-yecto.,1
"El tatuaje moderno data de 1880, cuando el tatuador neoyorquino Samuel O'Reilly diseñó la primera máquina eléctrica para practicarlo.",0
» Los buenos editores tienen campo por delante como buscadores y financieros del talento literario.,1
"No hay demonios, en realidad.",1
Los datos meteorológicos muestran un aumento progresivo de la temperatura que ha sido especialmente acusado en las últimas tres décadas.,1
La muerte forma parte de la idea más general acerca de lo que significa estar vivo.,0
"Esta sugirió un conjunto de medidas, como el reconocimiento constitucional de los pueblos indigenas; la autonomía para la gestión territorial; o la preservación de sus bienes culturales.",1
Es así como se crean relaciones de auténtica amistad.,0
"Por último, premia a tu perro.",0
"QUINTA.- El arrendatario, toda vez examinados exhaustivamente el piso y sus accesorios, declara recibirlos en perfecto estado para el uso a que se destina, y se compromete a devolverlo en igual estado una vez finalizado el contrato, siendo de su cuenta toda reparación que haya de realizarse por daños causados por desgaste o por el uso ordinario de la vivienda.",1
"Más aún, frente a la desinstitucionali-zación de la vida social, las nuevas generaciones van armando recorridos a partir de una secuencia de eventos individuales, que muchas veces no logran articular un proyecto de largo plazo.",1
Una primera y clara fractura es la que se ha manifestado entre la clase política y lo que se viene a llamar el establishment y el conjunto de los votantes.,1
