sentence1,sentence2,score,source
"Gobierno chileno informó hoy que el presidente Sebastián Piñera dialogará nuevamente con su homólogo peruano, el mandatario Ollanta Humala, sobre el reciente fallo de la Corte de La Haya sobre límites marítimos, en el marco de la cumbre de la Alianza del Pacífico que tiene lugar mañana en Colombia.","Piñera y Humala abordarán nuevamente el fallo de La Haya en la cumbre en Colombia Piñera y Humala abordarán nuevamente el fallo de La Haya en la cumbre en Colombia El presidente de Chile, Sebastián Piñera, hablará con su homólogo peruano, Ollanta Humala, sobre el reciente fallo de la Corte Internacional de Justicia sobre los límites marítimos entre los dos países en el marco de la cumbre de la Alianza del Pacífico que se inicia hoy en Colombia, informó el canciller chileno, Alfredo Moreno.",0.6400,STS
"El archipiélago de Puerto Rico incluye la isla principal de Puerto Rico, la más pequeña de las Antillas Mayores, y un número de cayos e islas más pequeñas, de las cuales las más grandes son: Mona, Vieques y Culebra.","La Economía de Puerto Rico es la más competitiva y, en términos nominales, la más grande de la región Centroamericana y del Caribe.",0.2800,STS
"Bajo el gobierno de Chen Kuiyuan como ex secretario del Partido Comunista en el Tíbet, ""las desapariciones aumentaron enormemente"" y ""la represión y las fuertes restricciones sobre la actividad religiosa se desbocaron y se expulsaron del partido a numerosas personas de etnia tibetana"", señala el auto del juez en base a las alegaciones de los querellantes.","El juez reproduce las afirmaciones de los querellantes de que bajo el gobierno de Chen Kuiyuan como ex secretario del Partido Comunista en el Tíbet, ""las desapariciones aumentaron enormemente tras los cambios en la administración penitenciaria que se hicieron en 1994, la represión y las fuertes restricciones sobre la actividad religiosa se desbocaron y se expulsaron del partido a numerosas personas de etnia tibetana"".",0.7600,STS
"Sin embargo, una mediación inesperada podría ayudar a contener la conflictividad salarial que empezaba a asomar en el horizonte: el papa Francisco convocó a una mesa de diálogo tripartita en el Vaticano para analizar la situación e intentar dar cauce a los reclamos.","Ayer distintos medios periodísticos informaron que el Papa Francisco había convocado a representantes del gobierno, del empresariado y del sindicalismo argentino a una mesa de diálogo en el Vaticano, de cara a las paritarias.",0.4800,STS
La Audiencia indica en el auto de ayer que existe un «matiz» diferencial entre el caso de las cesiones de crédito y el caso Nóos.,"El Supremo ratificó en 2007 la decisión previa de la Audiencia Nacional en el caso de las cesiones de crédito de que ""no puede abrirse juicio oral sólo a instancias de la acusación popular, sino que es necesario que lo inste bien el Ministerio Fiscal, bien el acusador particular"".",0.1200,STS
"Estados Unidos compareció ante el Comité contra la Tortura de la ONU, que entre hoy y mañana revisará si Washington ha cumplido desde 2006 con la Convención contra la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes.","En México, la tortura y los malos tratos que siguen a la detención de personas y antes de que éstas sean puestas a disposición de la justicia, son una práctica generalizada y se presentan en un contexto de impunidad, según un reporte que la Cámara de Diputados recibió de Juan Méndez, Relator Especial de la Organización de Naciones Unidas sobre la tortura y otros tratos o penas crueles, inhumanos o degradantes.",0.2000,STS
"Además, calcula los números de infectados son «hasta dos o hasta cuatro veces más grandes» que los oficiales.",Los cadáveres de personas fallecidas pueden ser hasta diez veces más contagiosos que los infectados vivos.,0.2800,STS
"El Departamento de Policía de Nueva York comenzó a probar las Google Glass con el fin de ayudar a los agentes a disponer rápidamente de información sobre sospechosos, gracias a las técnicas de reconocimiento facial. “El Departamento está logrando grandes avances en tecnologías de reconocimiento facial.""","El Departamento de Policía de Nueva York, EE.UU. comenzó a probar las gafas inteligentes Google Glass con el fin de ayudar a los agentes a disponer rápidamente de información sobre sospechosos, gracias a las técnicas de reconocimiento facial.",0.7200,STS
"El módulo Philae ha colocado con éxito un termómetro en la superficie del cometa, mientras los científicos han recibido un flujo constante de datos procedentes de la sonda.","El módulo de descenso tuvo una accidentada llegada a la superficie del cometa 67P/Churyamov-Gerasimenko, a 510 millones de kilómetros de la Tierra.",0.3200,STS
"La llamada Caravana Brigada Nacional de los 43 Desaparecidos recorrerá sietes estados de norte a sur del país, entre ellos Chihuahua, Chiapas, y el propio Guerrero.","Denominan la segunda brigada, como “Daniel Solís Gallardo”, recorrerá los estados de Chiapas, Morelos, y Tlaxcala.",0.4000,STS
"El proyecto prevé ampliar el programa de acción diferida para los indocumentados que llegaron a Estados Unidos siendo niños, a fin de incluir a los padres de ciudadanos estadunidenses y residentes legales permanentes, lo que podría beneficiar a 4.5 millones de personas.","El presidente evalúa, además, ampliar las protecciones que ya existen para los jóvenes indocumentados que llegaron a EE.UU. cuando eran niños y extenderlas también a sus padres, lo que beneficiaría a más de un millón de inmigrantes.",0.5200,STS
"El ""tenis"" es un deporte que se practica en un terreno llano, rectangular, dividido por una red intermedia, al que se le llama cancha.","El ""Reino Unido de Gran Bretaña e Irlanda del Norte"", de manera abreviada ""Reino Unido"" o ""RU"" (en inglés: ""United Kingdom of Great Britain and Northern Ireland""; de manera abreviada: ""United Kingdom"", ""UK"" o ""Britain""), es un Estado soberano miembro de la Unión Europea ubicado al noroeste de la Europa Continental.",0.0000,STS
Suiza volverá a limitar la entrada de los trabajadores europeos a su mercado laboral.,"Por ello, la Comisión Europea ""lamenta"" la iniciativa de introducir cuotas para la restricción de la inmigración europea a su mercado laboral.",0.5200,STS
"Los católicos creen que el papa Francisco está realizando una buena tarea, pero muchos discrepan con la doctrina de la Iglesia sobre temas candentes, especialmente el uso de anticonceptivos, según un sondeo global difundido este domingo.","Encuesta revela que 87% de los católicos respalda labor realizada por el papa Francisco, así mismo, los encuestados presentan divisiones frente a la aplicación de la doctrina de la iglesia, ya que muchos apoyan el uso de anticonceptivos, el matrimonio homosexual y el divorcio.",0.5200,STS
"Igual que el contingente actual, los nuevos efectivos entrenarán y asistirán a las fuerzas de seguridad iraquíes y kurdas en su lucha contra el grupo yihadista Estado Islámico , que controla partes de Irak y Siria, según informó el Pentágono.",Obama agregó que es demasiado pronto para decir si Estados Unidos y sus aliados están ganando su lucha contra el grupo Estado Islámico en Irak y Siria.,0.2000,STS
"Gracias a esta colaboración ha sido posible echar el cierre a la carretera de la seda, es decir, cerrar Silk Road 2.0, y detener a la cabeza pensante, Black Benthall.","Gracias a esa iniciativa de las fueras y cuerpos de seguridad se lograba cerrar Silk Road 2.0 y arrestar a su responsable, Blake Benthall.",0.6800,STS
"El ""Tractatus Logico-Philosophicus"" es el título de una obra de Ludwig Josef Johann Wittgenstein.","Este método, aunque tiene como principal objetivo la producción de cerveza, es muy similar al empleado en la elaboración de bebidas tales como el sake, la hidromiel y el vino.",0.0400,STS
"La psicología explora conceptos como la percepción, la atención, la motivación, la emoción, el funcionamiento del cerebro, la inteligencia, la personalidad, las relaciones personales, la consciencia y la inconsciencia.","La ""psicología básica"" es la parte de la psicología que tiene como función fundamental la recopilación y organización estructurada de conocimientos nuevos acerca de los fundamentos de actuación de los procesos psicológicos básicos, como la percepción, la atención, la memoria, el lenguaje, el aprendizaje, el razonamiento y la resolución de problemas.",0.5600,STS
"El arte de la jardinería tiene, para los chinos, la misma consideración sagrada que la escritura o la poesía.","La ideología de la filosofía taoísta acerca de la naturaleza, de la misma manera que se refleja en las artes como la poesía y la escritura, constituye una constante en la concepción de los jardines chinos.",0.2000,STS
"Ha bajado un poco la actividad, pero todavía se considera alto"", apuntó la experta, Alexandra Alvarado, técnica del Instituto Geofísico, quien añadió en declaraciones a Efe que la ceniza del coloso ha caído sobre varias poblaciones de cinco provincias del país: Tungurahua, Chimborazo, Bolívar, Azuay y Cañar.","Ha bajado un poco la actividad, pero todavía se considera alto"", apuntó el experto, al agregar que la ceniza ha caído en varios poblados de las provincias de Tungurahua, Chimborazo, Bolívar, Azuay, Cañar y Loja.",0.7200,STS
"""Sarah Jeanette Connor"" es un personaje ficticio, la heroína en las primeras dos películas de Terminator y la serie de televisión llamada ""Terminator: The Sarah Connor Chronicles"".","En noviembre de 2005, fue anunciado que 20th Century Fox produciría una serie de televisión llamada ""Terminator: The Sarah Connor Chronicles"" que ofrecen las aventuras del personaje de Sarah y su hijo en años entre ""Terminator 2"" y ""Terminator 3"".",0.4000,STS
El ministro luxemburgués también señaló que hay muchos empleos y buena parte del comercio entre la UE y Suiza dependen de la relación entre las dos partes.,"""Esto va en contra del principio de libre circulación de personas entre la UE y Suiza.",0.3200,STS
"La ""Real Colegiata Basílica de San Isidoro"" o, simplemente, ""San Isidoro de León"", es un templo cristiano ubicado en la ciudad de León, en España.",El gallo-veleta de la torre de San Isidoro fue durante siglos el símbolo más preciado de la ciudad de León.,0.3200,STS
Está ubicado a 10 km del centro de la ciudad y el aeropuerto es un centro de conexión para Czech Airlines.,"El aeropuerto tiene una excelente ubicación, muy cerca del centro de Praga y del centro de Europa.",0.2400,STS
"Antes de ese evento, el presidente uruguayo ya había adelantado su intención de aprovechar su viaje a Cuba para mantener contactos tanto con representantes de la guerrilla como con Juan Manuel Santos, que también participó en la cumbre, pero quien finalmente no se reunió con Mujica.","Antes del encuentro, el presidente uruguayo había adelantado su intención de aprovechar la cita para mantener contactos tanto con representantes de la guerrilla como con su homólogo colombiano, Juan Manuel Santos, que también participó en la cumbre pero que finalmente no se reunió con Mujica. ",0.8000,STS
