"Texto","Sarcasmo"
"Los museos madrileños salvan la temporada por los pelos gracias a los miles de intelectuales franceses que los han visitado estas semanas","1"
"Cuatro profesores de la UMA, entre los mejores investigadores en Ciencias de la Computación","0"
"Luanda, teatro del horror","0"
"Un vecino de Tianjin: “Hubo una nube, como una bomba atómica”","0"
"Miguel Blesa sale de la cárcel para recoger la cesta de Navidad de Bankia","1"
"Balcerowski logra el doblete con el Panathinaikos antes de llegar al Unicaja","0"
"“Lamento informarle de que no creo en la Biblia ni en Jesucristo”","0"
"La Comunidad de Madrid prescindirá de todos los hospitales porque tratar de evitar la muerte es jugar a ser Dios","1"
"Nino Redruello y Fismuler, el santuario de los escalopes empanados","0"
"Es el vecino el que elige el alcalde y es el alcalde el que quiere que sean los vecinos el alcalde","1"
"'Mejor educar que curar'; así es la campaña del Colegio de Médicos sobre el uso de las pantallas que hacen los niños","0"
"Aprovecha el buen tiempo y disfruta de las mejores barbacoas para tu jardín, porche o terraza","0"
"Las discotecas echarán humo blanco por la chimenea cuando un feo consiga ligar","1"
"Nada como la fama para asegurarte de que siempre serás malinterpretado.","1"
"Montero defiende que el Gobierno ha permitido la ""mayor rebaja fiscal"" a las familias","0"
"Pamplona suspende los Sanfermines porque solo el 12% de los toros está vacunado","1"
"La RAE admite «hijueputa» tras una «tensa discusión filológica» con el cartel de Cali","1"
"No quedan aventureros, solo lectores","0"
"Confunde el mando a distancia del ‘dildo’ de su madre con el del televisor y le provoca diez orgasmos sin querer","1"
"Gestión de residuos","0"
"Un hombre sin datos en el móvil está convencido de que es el único superviviente del Apocalipsis","1"
"Un Gandhi predica en Euskadi","0"
"Casi 600 millones de litros al año de agua de los túneles del metro para riegos y baldeos en Málaga","0"
"Cómo vender tu casa con tus hijos dentro","1"
"Más tiempo para Assange","0"
"Preocupación en Luanda.","0"
"Quizá las primeras veces, pero esto ya apesta.","0"
"Qué se sabe de la gripe aviar que ha causado una muerte en México","0"
"Camboya no es solo Angkor: una ruta más allá de los famosos templos","0"
"El entrenador del Ceuta avisa al Málaga para que se prepare para una encerrona","0"
"Una madre es antivacunas excepto con su hijo favorito","1"
"Descubierto un posible mural de Leonardo da Vinci","0"
"Así que buscas cosas para hacer cosas y haces cosas para buscar cosas. ¿Acaso tu papá escribió este juego?","1"
"Cómo y por qué hablar con tu hijo sobre las infecciones de transmisión sexual","0"
"Es una serie perfecta para ver en maratón, no puedes dejar de verla.","0"
"La justicia archiva el crimen de Déborah 22 años después y la familia habla de “tomadura de pelo”","0"
"Gianluigi Colalucci","0"
"“El ‘big data’ puede usarse contra ti”","0"
"Primark cierra tras haber vestido ya a todos los españoles","1"
"Déjate sorprender y respira aire puro en estos alojamientos únicos y naturales","0"
"Confundidos por la enésima convocatoria electoral, los españoles empiezan a mostrar su DNI cuando depositan su botella en el contenedor de vidrio","1"
"Un viaje a los años noventa de la mano de ‘Cachitos’ y otras cuatro sugerencias para ver hoy en la televisión","0"
"Madrid ha reducido la emisión de gases de efecto invernadero","0"
"La concejala veleña de Cultura cobrará un sueldo pero lo compatibilizará con su trabajo como abogada","0"
"Audiencias: Las televisiones españolas no emiten el juicio del ‘procés’ porque solo hay 30 canales en la TDT","1"
"Montero subraya su ""confianza en la justicia"" tras la anulación de condena a Álvarez","0"
"Un niño muy inteligente pero también bastante facha se sabe todas las banderas preconstitucionales","1"
"Qué suerte, el protagonista sobrevive a todo sin ninguna lógica.","1"
"Estados Unidos denuncia a Hyundai por usar mano de obra infantil ilegal en Alabama","0"
"Un calcetín negro se cuela en la lavadora y arruina el uniforme de un miembro del Ku Klux Klan","1"
"Rub: el primer smoke house de la ciudad","0"
"Los mejores kits de sushi para hacer en casa","0"
"Un antidisturbios con estrés postraumático se niega a fregar los platos","1"
"Ah, sí, porque a nadie le gusta salir de su zona de confort.","1"
"“Molestará un poco”, le dice el médico justo antes de atravesarle el cráneo con el bastoncillo de la prueba PCR","1"
"Los Servicios Sociales rescatan a un ejecutivo con diógenes que acumulaba 300 becarios en su despacho","1"
"El mayor fabricante de zapatillas, paralizado por una huelga en China","0"
"No soy freak. Soy fringeak","0"
"Multan a un ultrasur por lanzar a un jugador del Barça al campo durante el partido Madrid-Legia","1"
"La Roomba empieza una nueva vida con otra identidad en Wisconsin tras declarar en el juicio de la Thermomix y Lidl","1"
"La luminosidad de Marie Curie","0"
"¿Heroína ecologista? Cate Blanchett apuesta por la sostenibilidad reutilizando un look en la alfombra roja de Venecia","1"
"La nueva ley de protección de menores incluirá revisiones en el pediatra para detectar adicciones a la tecnología y una orden de alejamiento virtual","0"
"Alejandra Valencia cae por centímetros en los cuartos de final de tiro con arco","0"
"Tras más de diez años de exploración, el Rover Curiosity empieza a sospechar que los astrónomos que le enviaron «a un planeta paradisíaco, con muchas posibilidades» le engañaron","1"
"La dueña de un perro lleva años intentando deshacerse de un palo sin éxito","1"
"«Llevé a mi perro al veterinario y lo atendió un Golden Retriever»","1"
"La Inteligencia Artificial en el arte: ¿Cuándo es aceptable y cuándo no?","0"
"Robado un maletín con material radiactivo en Barcelona","0"
"Un “tirillas” demanda a su abuela, que le dijo que comiendo espinacas se haría fuerte","1"
"¿Quién es el candidato de la CUP?","1"
"Una nueva vida para las Atarazanas de Sevilla","0"
"El tren de la Costa del Sol, un proyecto común","0"
"Miles de aficionados del Barça, obligados a salir de su zona de confort consistente en criticar al equipo","1"
"Bueno, yo digo que esperemos a que nuestra relación tome un camino.","0"
"¿Podemos verlo? Él prefiere estar solo. Quiere que sepan que él lamenta que no hayan tenido malos recuerdos de él. Si lo quieren, deberían irse.","0"
"Qué suerte, el amor verdadero aparece justo cuando no estás buscando.","1"
"Jordan Díaz contra Pichardo, el duelo iberocubano del triple salto en los Europeos de atletismo","0"
"Hemos planeado una salida para el próximo fin de semana con mis amigos.","0"
" ¿De acuerdo? Es una mujer con la que salió una vez y está muy aferrada.","0"
"El ombligo de Venus: una planta venerable, comestible y saludable","0"
"Crean una gaseosa de tanta calidad que añadirle vino la estropea","1"
"El telescopio Magellan de 24,5 metros se instalará en Chile","0"
"Gil Manzano, fuerza física y mental","0"
"El amor nos motiva a ser mejores cada día por la persona que amamos.","0"
"El aprendizaje automático puede aprender a evitar prejuicios","0"
"La infanta Cristina acepta la multa que pagarán todos los españoles","1"
"Fallecen cuatro personas en Cataluña en otros tantos accidentes de tráfico","0"
"Los famosos pueden usar su plataforma para promover el cambio social y la igualdad.","0"
"Añaden una quinta tortuga ninja llamada Antonio López","1"
"Destituida la fiscal de la Nación de Perú por interferir en una investigación contra su hermana","0"
"Refuerzan el sistema de recogida de envases en Fuengirola para acabar con los «puntos negros»","0"
"Montañas de septiembre","0"
"Lanzan unas mallas con estampado del Boletín Oficial del Estado","1"
"¿Me darás la selfie?","0"
"Con ustedes Mark Twain, 'best seller'","0"
"Un menor de 17 años, apuñalado en Carabanchel en un supuesto ataque de bandas juveniles","0"
"Unas distinciones para quienes han sabido superarse y reponerse ante las dificultades","0"
"‘El cielo rojo’: Petzold muestra con ligera profundidad la adversidad que surge de las inseguridades","0"
"Urtasun anuncia el inicio de los trámites para la extinción de la Fundación Francisco Franco","0"
"Carlos Sainz, tras ganar el GP de Singapur: “Es un momento importante a nivel personal”","0"
"Cielos, no puedo creer que casi terminamos. Casi estoy saboreando el ponche. ¿Oye, sabes qué? Creo que estamos olvidando algo.","0"
"Salvador Dalí","0"
"Un señor que va dando golpecitos con el bolígrafo en la mesa, nuevo batería de Iron Maiden","1"
"Alberto Garzón reivindica su condición de comunista","0"
"«La degeneración macular es la principal causa de discapacidad visual en el mundo»","0"
"Mónica García le recuerda a Rocío Monasterio que tuvo que ser ella quien le explicara lo que era el nazismo","1"
"La Policía Nacional difunde la lista de los cinco mosquitos más buscados","1"
"Jordi Pujol tindrà un programa propi a TV3 on donarà consells per estalviar","1"
"¿Vivimos en un 'true crime'?","0"
"Ortega Cano explota y muestra su peor cara tras salir a la luz sus problemas económicos","0"
"Mirotic: “Es el día más duro de mi carrera”","0"
" Es para los dos.","0"
"Un juez obliga a relevar a siete ATS por no tener título en radiología","0"
"Oh, qué sorpresa, alguien decidió no venir sin avisar.","1"
"Renfe acusa al ciberataque de todos los retrasos de sus últimos 30 años","1"
"‘Big data’, gran ciclista","0"
"Amelia Earhart y su aeroplano protagonista en Google","0"
"Ramen a lo Blade Runner","0"
"Un jefe de contabilidad cree que está sufriendo un infarto al experimentar por primera vez una emoción propiamente humana","1"
"Reconocer el Estado palestino, una cuestión de justicia","0"
"Ecoalf prepara el desembarco en EE UU","0"
"Votar con la huella (ecológica) contra el cambio climático","0"
"Cómo los alimentos fritos pueden revolucionar los vuelos sostenibles","0"
"Estos son los rincones de tu casa en los que se rodó “The Last Of Us”","1"
"El rítmico camino hacia la libertad","0"
"Una mujer vuelve a los ocho años tras usar demasiada crema antiedad","1"
"Los vuelos de largo radio ya sufren las estrecheces de El Prat","0"
"Cosmovisiones griegas","0"
"¿Cuándo es legal copiar un diseño?","0"
"Barella, la estrella italiana a la que no pudo fichar el Atlético","0"
" Eso quiero. Iré a ponerme mi traje y te veré allá.","0"
"Dos de cada tres españoles sólo van a la biblioteca a mandar callar a la gente","1"
"Sierra Nevada acoge el International Snow Volley Open, el primer evento internacional de snow volley de España","0"
"“Muy bien, esto es la guerra”, dice Abel Caballero tras saber que hay españoles con árboles de Navidad en sus domicilios","1"
"Nec y Alcatel Lucent se asocian para desarrollar una plataforma de banda ancha","0"
"El mercado de abastos de Vélez-Málaga estrena una red wifi gratuita para los clientes","0"
"La Húngara, Esperanza Fernández, Lucrecia, Melody y Silvia Pantoja le ponen nombre de mujer a los Premios Radiolé 2023","0"
"Así fue el minuto a minuto del Eibar – Barça","1"
"Los Nelson Mandela de 2017","0"
"Tous pone a la venta un suntuoso collar de diamantes, “que en absoluto es un amuleto encantado y maldito”, por solo un euro","1"
"China no se mete en la Casa Blanca.","0"
"¿Has vacunado ya tu casa?","1"
"La carpeta llamada «borrarASDFASDFASDF» cumple ocho años en el escritorio","1"
"¿‘Guirifobia’? Eso no existe en el Sónar","0"
"El Rubius crea un «crowdfunding» para pagar su mudanza a Andorra","1"
"De hecho, tengo varias ideas. ¿Se las digo?","0"
"Nueva Delhi, capital mundial de la contaminación","0"
"¿Cuál es el mejor servicio de televisión a la carta?","1"
"El Tribunal de la ONU rechaza dictar medidas cautelares contra Ecuador por el asalto a la embajada de México en Quito","0"
"Las ventajas de leer a los más pequeños (y de que jueguen con libros)","0"
"La ministra de Infancia afea a las tecnológicas que no hagan lo suficiente para defender a los niños","0"
"El ahorro automático ha sido una excelente forma de juntar dinero sin darme cuenta.","0"
"Mijas pone en marcha una campaña de concienciación para tratar de prevenir los incendios forestales","0"
"El villano de esta serie es uno de los personajes más interesantes que he visto.","0"
"Cuidado con el engaño del cambio de router: en realidad cambias de compañía","0"
"La campaña cierra con el foco en lo nacional y fuera de los debates europeos","0"
"¿Cómo? ¿El asesino psicópata y fascista no es el bueno de la serie?","0"
"Belén Fernández, plata en el Mundial de taekwondo","0"
"Estos son los diez gritos más comunes de tu vecino cuando pierde a la Play","1"
